"Year","Month","Temperature","City"
2011,8,93.9,"LAS"
2011,9,84,"LAS"
2011,10,70.5,"LAS"
2011,11,54.8,"LAS"
2011,12,46.1,"LAS"
2012,1,50.6,"LAS"
2012,2,53.8,"LAS"
2012,3,60.6,"LAS"
2012,4,69.1,"LAS"
2012,5,80.7,"LAS"
2012,6,89.1,"LAS"
2012,7,91.5,"LAS"
2012,8,92.6,"LAS"
2012,9,85.4,"LAS"
2012,10,71.8,"LAS"
2012,11,60.1,"LAS"
2012,12,49,"LAS"
2013,1,45.7,"LAS"
2013,2,51.5,"LAS"
2013,3,64.8,"LAS"
2013,4,70.1,"LAS"
2013,5,78,"LAS"
2013,6,91.5,"LAS"
2013,7,94.2,"LAS"
2013,8,89.3,"LAS"
2013,9,81,"LAS"
2013,10,66.5,"LAS"
2013,11,57.7,"LAS"
2013,12,47.4,"LAS"
2014,1,53.1,"LAS"
2014,2,57,"LAS"
2014,3,63.1,"LAS"
2014,4,69.9,"LAS"
2014,5,78.6,"LAS"
2014,6,89.4,"LAS"
2014,7,93.8,"LAS"
2014,8,88.2,"LAS"
2014,9,85.4,"LAS"
2014,10,74.7,"LAS"
2014,11,59.4,"LAS"
2014,12,51,"LAS"
2015,1,52.9,"LAS"
2015,2,60,"LAS"
2015,3,66.7,"LAS"
2015,4,68.8,"LAS"
2015,5,74.3,"LAS"
2015,6,91.9,"LAS"
2015,7,90.6,"LAS"
2015,8,92.9,"LAS"
2015,9,87.3,"LAS"
2015,10,74.2,"LAS"
2015,11,54.3,"LAS"
2015,12,47.2,"LAS"
2016,1,48.6,"LAS"
2016,2,57.7,"LAS"
2016,3,64,"LAS"
2016,4,68.3,"LAS"
2016,5,75.3,"LAS"
2016,6,92.8,"LAS"
2016,7,95.4,"LAS"
2016,8,91.2,"LAS"
2016,9,82.3,"LAS"
2016,10,73.9,"LAS"
2016,11,60.8,"LAS"
2016,12,48.3,"LAS"
2017,1,49.3,"LAS"
2017,2,57.2,"LAS"
2017,3,65.6,"LAS"
2017,4,70.1,"LAS"
2017,5,77.4,"LAS"
2017,6,91.8,"LAS"
2017,7,95.7,"LAS"
2017,8,92,"LAS"
2017,9,81.9,"LAS"
2017,10,71.7,"LAS"
2017,11,62.7,"LAS"
2017,12,52.2,"LAS"
1918,1,-9.2,"ARK"
1918,2,-0.9,"ARK"
1918,3,1.2,"ARK"
1918,4,24.5,"ARK"
1918,5,42.6,"ARK"
1918,6,55.2,"ARK"
1918,7,63.6,"ARK"
1918,8,53.7,"ARK"
1918,9,48.6,"ARK"
1918,10,24.6,"ARK"
1918,11,0,"ARK"
1918,12,-6.8,"ARK"
1919,1,-13.7,"ARK"
1919,2,2,"ARK"
1919,3,4.5,"ARK"
1919,4,33.3,"ARK"
1919,5,49.3,"ARK"
1919,6,52.8,"ARK"
1919,7,62.9,"ARK"
1919,8,58.3,"ARK"
1919,9,47,"ARK"
1919,10,26.5,"ARK"
1919,11,1.5,"ARK"
1919,12,-5.3,"ARK"
1920,1,-11,"ARK"
1920,2,14,"ARK"
1920,3,6.9,"ARK"
1920,4,23.9,"ARK"
1920,5,42.7,"ARK"
1920,6,59.2,"ARK"
1920,7,60.6,"ARK"
1920,8,55.4,"ARK"
1920,9,43.3,"ARK"
1920,10,22,"ARK"
1920,11,6.8,"ARK"
1920,12,-3.9,"ARK"
1921,1,-17.1,"ARK"
1921,2,-5,"ARK"
1921,3,14.9,"ARK"
1921,4,30.1,"ARK"
1921,5,45.8,"ARK"
1921,6,60.4,"ARK"
1921,7,61.3,"ARK"
1921,8,58.5,"ARK"
1921,9,40.3,"ARK"
1921,10,26,"ARK"
1921,11,5.3,"ARK"
1921,12,5.1,"ARK"
1922,1,-1.2,"ARK"
1922,2,1.2,"ARK"
1922,3,4.6,"ARK"
1922,4,29.5,"ARK"
1922,5,42.8,"ARK"
1922,6,54.8,"ARK"
1922,7,53,"ARK"
1922,8,52.4,"ARK"
1922,9,40.1,"ARK"
1922,10,32,"ARK"
1922,11,6.3,"ARK"
1922,12,-5.5,"ARK"
1923,1,-10.7,"ARK"
1923,2,7.3,"ARK"
1923,3,10.1,"ARK"
1923,4,31.1,"ARK"
1923,5,48,"ARK"
1923,6,58.3,"ARK"
1923,7,62.8,"ARK"
1923,8,61.2,"ARK"
1923,9,45.1,"ARK"
1923,10,38.3,"ARK"
1923,11,10.1,"ARK"
1923,12,-17.3,"ARK"
1924,1,-6.7,"ARK"
1924,2,-6.1,"ARK"
1924,3,23.4,"ARK"
1924,4,14.8,"ARK"
1924,5,49.1,"ARK"
1924,6,57.5,"ARK"
1924,7,57.3,"ARK"
1924,8,53.9,"ARK"
1924,9,43.8,"ARK"
1924,10,19,"ARK"
1924,11,13.4,"ARK"
1924,12,-5.9,"ARK"
1925,1,-27,"ARK"
1925,2,-8.7,"ARK"
1925,3,10.8,"ARK"
1925,4,30.5,"ARK"
1925,5,50.2,"ARK"
1925,6,58.3,"ARK"
1925,7,56.6,"ARK"
1925,8,56.5,"ARK"
1925,9,46.8,"ARK"
1925,10,35.1,"ARK"
1925,11,9.6,"ARK"
1925,12,-6.1,"ARK"
1926,1,12.6,"ARK"
1926,2,-2.4,"ARK"
1926,3,26.7,"ARK"
1926,4,36.8,"ARK"
1926,5,49.6,"ARK"
1926,6,61.2,"ARK"
1926,7,61.8,"ARK"
1926,8,57,"ARK"
1926,9,47.3,"ARK"
1926,10,32.3,"ARK"
1926,11,14.5,"ARK"
1926,12,-8.1,"ARK"
1927,1,-1.8,"ARK"
1927,2,4.7,"ARK"
1927,3,3.8,"ARK"
1927,4,19.5,"ARK"
1927,5,46.2,"ARK"
1927,6,59.7,"ARK"
1927,7,63.2,"ARK"
1927,8,56.1,"ARK"
1927,9,40,"ARK"
1927,10,20.2,"ARK"
1927,11,-11.2,"ARK"
1927,12,-2.5,"ARK"
1928,1,1.5,"ARK"
1928,2,11.4,"ARK"
1928,3,2.6,"ARK"
1928,4,28.8,"ARK"
1928,5,47.3,"ARK"
1928,6,57.4,"ARK"
1928,7,60.3,"ARK"
1928,8,54.6,"ARK"
1928,9,42,"ARK"
1928,10,25,"ARK"
1928,11,12.6,"ARK"
1928,12,6,"ARK"
1929,1,7.2,"ARK"
1929,2,11.8,"ARK"
1929,3,5.2,"ARK"
1929,4,27.8,"ARK"
1929,5,47.4,"ARK"
1929,6,59.9,"ARK"
1929,7,59.3,"ARK"
1929,8,53.9,"ARK"
1929,9,51.6,"ARK"
1929,10,28.5,"ARK"
1929,11,13.2,"ARK"
1929,12,-5.4,"ARK"
1930,1,1.3,"ARK"
1930,2,-16.3,"ARK"
1930,3,10,"ARK"
1930,4,27.8,"ARK"
1930,5,49.3,"ARK"
1930,6,58,"ARK"
1930,7,60.3,"ARK"
1930,8,55,"ARK"
1930,9,42.9,"ARK"
1930,10,25.9,"ARK"
1930,11,-0.1,"ARK"
1930,12,4.3,"ARK"
1931,1,3.5,"ARK"
1931,2,9.5,"ARK"
1931,3,12.8,"ARK"
1931,4,27.8,"ARK"
1931,5,41.1,"ARK"
1931,6,56,"ARK"
1931,7,58.6,"ARK"
1931,8,53.5,"ARK"
1931,9,43.8,"ARK"
1931,10,23.9,"ARK"
1931,11,11.3,"ARK"
1931,12,-4.2,"ARK"
1932,1,-16.1,"ARK"
1932,2,NA,"ARK"
1932,3,17.2,"ARK"
1932,4,34.6,"ARK"
1932,5,46.8,"ARK"
1932,6,54.4,"ARK"
1932,7,58.5,"ARK"
1932,8,52,"ARK"
1932,9,41,"ARK"
1932,10,29,"ARK"
1932,11,-5.4,"ARK"
1932,12,-7.6,"ARK"
1933,1,-18.9,"ARK"
1933,2,-3.1,"ARK"
1933,3,11.7,"ARK"
1933,4,32.6,"ARK"
1933,5,47,"ARK"
1933,6,53.3,"ARK"
1933,7,57.1,"ARK"
1933,8,52.9,"ARK"
1933,9,40.7,"ARK"
1933,10,19.1,"ARK"
1933,11,5.9,"ARK"
1933,12,-22.8,"ARK"
1934,1,-27.8,"ARK"
1934,2,8.7,"ARK"
1934,3,12.3,"ARK"
1934,4,35,"ARK"
1934,5,47.4,"ARK"
1934,6,57.8,"ARK"
1934,7,56.6,"ARK"
1934,8,56,"ARK"
1934,9,46.9,"ARK"
1934,10,33.7,"ARK"
1934,11,5.7,"ARK"
1934,12,NA,"ARK"
1935,1,-2.8,"ARK"
1935,2,16,"ARK"
1935,3,9.3,"ARK"
1935,4,29.8,"ARK"
1935,5,42.9,"ARK"
1935,6,56.8,"ARK"
1935,7,61.2,"ARK"
1935,8,50.8,"ARK"
1935,9,42.7,"ARK"
1935,10,25.4,"ARK"
1935,11,4,"ARK"
1935,12,-16.4,"ARK"
1936,1,-2.9,"ARK"
1936,2,-8.6,"ARK"
1936,3,NA,"ARK"
1936,4,29.5,"ARK"
1936,5,48,"ARK"
1936,6,61.6,"ARK"
1936,7,59.9,"ARK"
1936,8,56.8,"ARK"
1936,9,42.7,"ARK"
1936,10,30.4,"ARK"
1936,11,11,"ARK"
1936,12,-9.8,"ARK"
1937,1,12.4,"ARK"
1937,2,-7.1,"ARK"
1937,3,9.1,"ARK"
1937,4,24.1,"ARK"
1937,5,42.5,"ARK"
1937,6,61.1,"ARK"
1937,7,58.7,"ARK"
1937,8,51.9,"ARK"
1937,9,47.2,"ARK"
1937,10,31.7,"ARK"
1937,11,12.3,"ARK"
1937,12,-3.9,"ARK"
1938,1,-13.3,"ARK"
1938,2,-7.8,"ARK"
1938,3,13,"ARK"
1938,4,35,"ARK"
1938,5,47.5,"ARK"
1938,6,56.7,"ARK"
1938,7,58.9,"ARK"
1938,8,53.9,"ARK"
1938,9,48.7,"ARK"
1938,10,36.8,"ARK"
1938,11,10.6,"ARK"
1938,12,-0.3,"ARK"
1939,1,-7.8,"ARK"
1939,2,1.3,"ARK"
1939,3,6.6,"ARK"
1939,4,30.7,"ARK"
1939,5,45.9,"ARK"
1939,6,57.1,"ARK"
1939,7,58.8,"ARK"
1939,8,52.6,"ARK"
1939,9,40.9,"ARK"
1939,10,20.3,"ARK"
1939,11,-3.4,"ARK"
1939,12,1.6,"ARK"
1940,1,1.6,"ARK"
1940,2,1.9,"ARK"
1940,3,13.6,"ARK"
1940,4,42.1,"ARK"
1940,5,47.9,"ARK"
1940,6,58.1,"ARK"
1940,7,60.3,"ARK"
1940,8,55.7,"ARK"
1940,9,44.5,"ARK"
1940,10,29.2,"ARK"
1940,11,6.2,"ARK"
1940,12,-3.7,"ARK"
1941,1,-13.2,"ARK"
1941,2,10.6,"ARK"
1941,3,16.4,"ARK"
1941,4,37.2,"ARK"
1941,5,46.1,"ARK"
1941,6,59.1,"ARK"
1941,7,57.7,"ARK"
1941,8,58.8,"ARK"
1941,9,44.3,"ARK"
1941,10,24.2,"ARK"
1941,11,1.4,"ARK"
1941,12,-3.8,"ARK"
1942,1,6.5,"ARK"
1942,2,14.4,"ARK"
1942,3,12.3,"ARK"
1942,4,35.6,"ARK"
1942,5,52.2,"ARK"
1942,6,60.9,"ARK"
1942,7,60.2,"ARK"
1942,8,56.2,"ARK"
1942,9,49.2,"ARK"
1942,10,28.9,"ARK"
1942,11,-3,"ARK"
1942,12,-19.6,"ARK"
1943,1,-17,"ARK"
1943,2,9.3,"ARK"
1943,3,14.5,"ARK"
1943,4,32.7,"ARK"
1943,5,49.4,"ARK"
1943,6,61.4,"ARK"
1943,7,61.1,"ARK"
1943,8,54.6,"ARK"
1943,9,45.6,"ARK"
1943,10,32,"ARK"
1943,11,16,"ARK"
1943,12,4,"ARK"
1944,1,0,"ARK"
1944,2,12.1,"ARK"
1944,3,12.9,"ARK"
1944,4,28.2,"ARK"
1944,5,49.2,"ARK"
1944,6,58.9,"ARK"
1944,7,61.9,"ARK"
1944,8,54.4,"ARK"
1944,9,44.4,"ARK"
1944,10,30.3,"ARK"
1944,11,7.5,"ARK"
1944,12,1.4,"ARK"
1945,1,5.6,"ARK"
1945,2,10.1,"ARK"
1945,3,14.1,"ARK"
1945,4,25.8,"ARK"
1945,5,43,"ARK"
1945,6,54.4,"ARK"
1945,7,60.2,"ARK"
1945,8,54,"ARK"
1945,9,44.5,"ARK"
1945,10,27.9,"ARK"
1945,11,-1.6,"ARK"
1945,12,-0.7,"ARK"
1946,1,0.4,"ARK"
1946,2,4.4,"ARK"
1946,3,NA,"ARK"
1946,4,24.9,"ARK"
1946,5,48.2,"ARK"
1946,6,61.4,"ARK"
1946,7,61.3,"ARK"
1946,8,53.8,"ARK"
1946,9,43.1,"ARK"
1946,10,31.7,"ARK"
1946,11,-2.8,"ARK"
1946,12,-23.7,"ARK"
1947,1,-25.1,"ARK"
1947,2,3.6,"ARK"
1947,3,16.6,"ARK"
1947,4,28.8,"ARK"
1947,5,47.5,"ARK"
1947,6,54.7,"ARK"
1947,7,61,"ARK"
1947,8,50.5,"ARK"
1947,9,41.6,"ARK"
1947,10,25.6,"ARK"
1947,11,10.9,"ARK"
1947,12,2.3,"ARK"
1948,1,-1.6,"ARK"
1948,2,-2.3,"ARK"
1948,3,8.6,"ARK"
1948,4,23.3,"ARK"
1948,5,45.8,"ARK"
1948,6,58.1,"ARK"
1948,7,57.8,"ARK"
1948,8,50.2,"ARK"
1948,9,40.1,"ARK"
1948,10,25.4,"ARK"
1948,11,-1.7,"ARK"
1948,12,-14.7,"ARK"
1949,1,-8.2,"ARK"
1949,2,-5,"ARK"
1949,3,23.2,"ARK"
1949,4,24.9,"ARK"
1949,5,43.7,"ARK"
1949,6,51.3,"ARK"
1949,7,58.9,"ARK"
1949,8,55.1,"ARK"
1949,9,48.1,"ARK"
1949,10,28.3,"ARK"
1949,11,12.8,"ARK"
1949,12,-9.8,"ARK"
1950,1,-0.6,"ARK"
1950,2,-19.2,"ARK"
1950,3,20.7,"ARK"
1950,4,28.8,"ARK"
1950,5,46.9,"ARK"
1950,6,57.5,"ARK"
1950,7,61.1,"ARK"
1950,8,57.6,"ARK"
1950,9,46.1,"ARK"
1950,10,25.8,"ARK"
1950,11,-5.8,"ARK"
1950,12,-4.5,"ARK"
1951,1,-22,"ARK"
1951,2,-5.2,"ARK"
1951,3,2.7,"ARK"
1951,4,36.4,"ARK"
1951,5,49.9,"ARK"
1951,6,56.8,"ARK"
1951,7,60.3,"ARK"
1951,8,57.6,"ARK"
1951,9,46.7,"ARK"
1951,10,23.1,"ARK"
1951,11,14.2,"ARK"
1951,12,-5.3,"ARK"
1952,1,-15.5,"ARK"
1952,2,0.5,"ARK"
1952,3,13.1,"ARK"
1952,4,29.5,"ARK"
1952,5,41,"ARK"
1952,6,58.3,"ARK"
1952,7,60.2,"ARK"
1952,8,53.9,"ARK"
1952,9,43.1,"ARK"
1952,10,31.1,"ARK"
1952,11,19,"ARK"
1952,12,-0.2,"ARK"
1953,1,-17.5,"ARK"
1953,2,5.9,"ARK"
1953,3,12.6,"ARK"
1953,4,38.5,"ARK"
1953,5,51.6,"ARK"
1953,6,62,"ARK"
1953,7,61.7,"ARK"
1953,8,56.9,"ARK"
1953,9,46.2,"ARK"
1953,10,26.5,"ARK"
1953,11,5.9,"ARK"
1953,12,-3.8,"ARK"
1954,1,-10.5,"ARK"
1954,2,-12.9,"ARK"
1954,3,16.8,"ARK"
1954,4,27.6,"ARK"
1954,5,50.7,"ARK"
1954,6,58.5,"ARK"
1954,7,58.6,"ARK"
1954,8,57.1,"ARK"
1954,9,44.1,"ARK"
1954,10,32.4,"ARK"
1954,11,14,"ARK"
1954,12,-18.9,"ARK"
1955,1,2.6,"ARK"
1955,2,-9.1,"ARK"
1955,3,14.8,"ARK"
1955,4,22.8,"ARK"
1955,5,46.1,"ARK"
1955,6,55.2,"ARK"
1955,7,61.1,"ARK"
1955,8,53.3,"ARK"
1955,9,44.4,"ARK"
1955,10,25,"ARK"
1955,11,-7.2,"ARK"
1955,12,-7.2,"ARK"
1956,1,-18.2,"ARK"
1956,2,-6.8,"ARK"
1956,3,9.9,"ARK"
1956,4,31.9,"ARK"
1956,5,47.9,"ARK"
1956,6,56.8,"ARK"
1956,7,60.7,"ARK"
1956,8,56.1,"ARK"
1956,9,42.5,"ARK"
1956,10,17.9,"ARK"
1956,11,-4.3,"ARK"
1956,12,-24.1,"ARK"
1957,1,4.4,"ARK"
1957,2,-0.6,"ARK"
1957,3,20.7,"ARK"
1957,4,33.9,"ARK"
1957,5,47.2,"ARK"
1957,6,62.9,"ARK"
1957,7,61,"ARK"
1957,8,60.2,"ARK"
1957,9,45.3,"ARK"
1957,10,30.9,"ARK"
1957,11,16.3,"ARK"
1957,12,-13.7,"ARK"
1958,1,0.4,"ARK"
1958,2,5.5,"ARK"
1958,3,19.4,"ARK"
1958,4,36,"ARK"
1958,5,48.3,"ARK"
1958,6,62.5,"ARK"
1958,7,63,"ARK"
1958,8,56.7,"ARK"
1958,9,NA,"ARK"
1958,10,16.2,"ARK"
1958,11,3.4,"ARK"
1958,12,-4,"ARK"
1959,1,-15.7,"ARK"
1959,2,9.8,"ARK"
1959,3,-2.9,"ARK"
1959,4,26.9,"ARK"
1959,5,46.7,"ARK"
1959,6,60,"ARK"
1959,7,55.3,"ARK"
1959,8,54,"ARK"
1959,9,43.9,"ARK"
1959,10,25.2,"ARK"
1959,11,9.5,"ARK"
1959,12,-8.3,"ARK"
1960,1,-1.2,"ARK"
1960,2,8.7,"ARK"
1960,3,7.7,"ARK"
1960,4,27.2,"ARK"
1960,5,52.9,"ARK"
1960,6,55.5,"ARK"
1960,7,61.1,"ARK"
1960,8,55.5,"ARK"
1960,9,42,"ARK"
1960,10,26.7,"ARK"
1960,11,0.9,"ARK"
1960,12,10.2,"ARK"
1961,1,1.2,"ARK"
1961,2,-1.6,"ARK"
1961,3,3.9,"ARK"
1961,4,26,"ARK"
1961,5,48.6,"ARK"
1961,6,57.2,"ARK"
1961,7,59.1,"ARK"
1961,8,54.7,"ARK"
1961,9,44.4,"ARK"
1961,10,21.7,"ARK"
1961,11,-0.9,"ARK"
1961,12,-21.4,"ARK"
1962,1,-3.9,"ARK"
1962,2,10,"ARK"
1962,3,10.8,"ARK"
1962,4,30.6,"ARK"
1962,5,43.8,"ARK"
1962,6,57.6,"ARK"
1962,7,62.8,"ARK"
1962,8,58.3,"ARK"
1962,9,41.9,"ARK"
1962,10,31.3,"ARK"
1962,11,7.4,"ARK"
1962,12,-3.6,"ARK"
1963,1,2.3,"ARK"
1963,2,1.7,"ARK"
1963,3,10.3,"ARK"
1963,4,26.3,"ARK"
1963,5,48.6,"ARK"
1963,6,53.1,"ARK"
1963,7,59.3,"ARK"
1963,8,55.5,"ARK"
1963,9,47.3,"ARK"
1963,10,28.3,"ARK"
1963,11,-7.9,"ARK"
1963,12,8.9,"ARK"
1964,1,-10.1,"ARK"
1964,2,4.9,"ARK"
1964,3,4.5,"ARK"
1964,4,27.9,"ARK"
1964,5,39,"ARK"
1964,6,60.7,"ARK"
1964,7,59.8,"ARK"
1964,8,56.9,"ARK"
1964,9,46.4,"ARK"
1964,10,30.3,"ARK"
1964,11,7.3,"ARK"
1964,12,-22.6,"ARK"
1965,1,-9.9,"ARK"
1965,2,-10.5,"ARK"
1965,3,29.8,"ARK"
1965,4,32.8,"ARK"
1965,5,44,"ARK"
1965,6,55.7,"ARK"
1965,7,60.9,"ARK"
1965,8,54.1,"ARK"
1965,9,49.7,"ARK"
1965,10,15.9,"ARK"
1965,11,8.1,"ARK"
1965,12,-9.7,"ARK"
1966,1,-17.4,"ARK"
1966,2,-2,"ARK"
1966,3,4.2,"ARK"
1966,4,28.1,"ARK"
1966,5,44.2,"ARK"
1966,6,60.7,"ARK"
1966,7,60,"ARK"
1966,8,55.7,"ARK"
1966,9,47.9,"ARK"
1966,10,24.3,"ARK"
1966,11,2.8,"ARK"
1966,12,-15.2,"ARK"
1967,1,-11.3,"ARK"
1967,2,-2.7,"ARK"
1967,3,15.3,"ARK"
1967,4,33,"ARK"
1967,5,44.3,"ARK"
1967,6,59.6,"ARK"
1967,7,57.7,"ARK"
1967,8,56.7,"ARK"
1967,9,46.1,"ARK"
1967,10,24.7,"ARK"
1967,11,11.5,"ARK"
1967,12,-1.1,"ARK"
1968,1,-8.5,"ARK"
1968,2,-2.2,"ARK"
1968,3,19.3,"ARK"
1968,4,30.9,"ARK"
1968,5,46.7,"ARK"
1968,6,58.5,"ARK"
1968,7,64,"ARK"
1968,8,57.6,"ARK"
1968,9,42.6,"ARK"
1968,10,23.6,"ARK"
1968,11,4.2,"ARK"
1968,12,-13.6,"ARK"
1969,1,-25.3,"ARK"
1969,2,-2.5,"ARK"
1969,3,15.4,"ARK"
1969,4,36.7,"ARK"
1969,5,48.6,"ARK"
1969,6,63.5,"ARK"
1969,7,NA,"ARK"
1969,8,48.9,"ARK"
1969,9,47.4,"ARK"
1969,10,33.9,"ARK"
1969,11,0.8,"ARK"
1969,12,7.9,"ARK"
1970,1,-11.1,"ARK"
1970,2,9.4,"ARK"
1970,3,22.4,"ARK"
1970,4,29.8,"ARK"
1970,5,48.9,"ARK"
1970,6,54.7,"ARK"
1970,7,60.3,"ARK"
1970,8,55.4,"ARK"
1970,9,39.4,"ARK"
1970,10,18,"ARK"
1970,11,11.3,"ARK"
1970,12,-8.4,"ARK"
1971,1,-24.9,"ARK"
1971,2,-2.2,"ARK"
1971,3,1.7,"ARK"
1971,4,26.6,"ARK"
1971,5,45.7,"ARK"
1971,6,61.4,"ARK"
1971,7,58.9,"ARK"
1971,8,55.1,"ARK"
1971,9,43.6,"ARK"
1971,10,26.8,"ARK"
1971,11,2.2,"ARK"
1971,12,-4.6,"ARK"
1972,1,-14.2,"ARK"
1972,2,-7.6,"ARK"
1972,3,1.3,"ARK"
1972,4,22.7,"ARK"
1972,5,46.6,"ARK"
1972,6,57.7,"ARK"
1972,7,63,"ARK"
1972,8,58.2,"ARK"
1972,9,41.3,"ARK"
1972,10,27.7,"ARK"
1972,11,7.6,"ARK"
1972,12,-3.7,"ARK"
1973,1,-16.6,"ARK"
1973,2,2.6,"ARK"
1973,3,12.4,"ARK"
1973,4,NA,"ARK"
1973,5,48,"ARK"
1973,6,57.8,"ARK"
1973,7,59.5,"ARK"
1973,8,52.2,"ARK"
1973,9,45.8,"ARK"
1973,10,24.2,"ARK"
1973,11,-0.6,"ARK"
1973,12,-0.7,"ARK"
1974,1,NA,"ARK"
1974,2,NA,"ARK"
1974,3,9.5,"ARK"
1974,4,33.6,"ARK"
1974,5,49,"ARK"
1974,6,56.2,"ARK"
1974,7,60.7,"ARK"
1974,8,57.9,"ARK"
1974,9,50.1,"ARK"
1974,10,20.3,"ARK"
1974,11,-0.3,"ARK"
1974,12,-11.5,"ARK"
1975,1,-13.4,"ARK"
1975,2,-1.6,"ARK"
1975,3,15,"ARK"
1975,4,27.8,"ARK"
1975,5,49.9,"ARK"
1975,6,59,"ARK"
1975,7,63.7,"ARK"
1975,8,53.4,"ARK"
1975,9,44.9,"ARK"
1975,10,23.6,"ARK"
1975,11,-6.5,"ARK"
1975,12,-12.2,"ARK"
1976,1,-8.8,"ARK"
1976,2,-8.5,"ARK"
1976,3,14.8,"ARK"
1976,4,35.6,"ARK"
1976,5,47,"ARK"
1976,6,59.1,"ARK"
1976,7,61.7,"ARK"
1976,8,59.6,"ARK"
1976,9,46.9,"ARK"
1976,10,25.4,"ARK"
1976,11,19.4,"ARK"
1976,12,-1.2,"ARK"
1977,1,12.7,"ARK"
1977,2,13.2,"ARK"
1977,3,9.7,"ARK"
1977,4,28.6,"ARK"
1977,5,49,"ARK"
1977,6,59.3,"ARK"
1977,7,62,"ARK"
1977,8,62.4,"ARK"
1977,9,46.9,"ARK"
1977,10,27.5,"ARK"
1977,11,-5.8,"ARK"
1977,12,-13.7,"ARK"
1978,1,3.9,"ARK"
1978,2,9.6,"ARK"
1978,3,17.6,"ARK"
1978,4,35.5,"ARK"
1978,5,49.5,"ARK"
1978,6,53.8,"ARK"
1978,7,62.1,"ARK"
1978,8,58.3,"ARK"
1978,9,47.4,"ARK"
1978,10,26.2,"ARK"
1978,11,10.3,"ARK"
1978,12,4.8,"ARK"
1979,1,-2.3,"ARK"
1979,2,-19.6,"ARK"
1979,3,12.9,"ARK"
1979,4,30.8,"ARK"
1979,5,50.3,"ARK"
1979,6,NA,"ARK"
1979,7,60.3,"ARK"
1979,8,NA,"ARK"
1979,9,46.4,"ARK"
1979,10,32.5,"ARK"
1979,11,19.9,"ARK"
1979,12,-10,"ARK"
1980,1,-11.6,"ARK"
1980,2,15,"ARK"
1980,3,20.2,"ARK"
1980,4,35.3,"ARK"
1980,5,50.4,"ARK"
1980,6,NA,"ARK"
1980,7,60.4,"ARK"
1980,8,53.3,"ARK"
1980,9,41,"ARK"
1980,10,29.4,"ARK"
1980,11,9.4,"ARK"
1980,12,-25.5,"ARK"
1981,1,18.4,"ARK"
1981,2,3,"ARK"
1981,3,28.1,"ARK"
1981,4,30.3,"ARK"
1981,5,53.2,"ARK"
1981,6,55.9,"ARK"
1981,7,56.3,"ARK"
1981,8,53.5,"ARK"
1981,9,43.1,"ARK"
1981,10,28.7,"ARK"
1981,11,11.7,"ARK"
1981,12,-3.3,"ARK"
1982,1,-14.8,"ARK"
1982,2,-3,"ARK"
1982,3,15.6,"ARK"
1982,4,27.4,"ARK"
1982,5,45.8,"ARK"
1982,6,57.8,"ARK"
1982,7,62,"ARK"
1982,8,54.3,"ARK"
1982,9,46.8,"ARK"
1982,10,16.3,"ARK"
1982,11,2.5,"ARK"
1982,12,2.2,"ARK"
1983,1,-9.8,"ARK"
1983,2,2.5,"ARK"
1983,3,12.1,"ARK"
1983,4,34.5,"ARK"
1983,5,46.9,"ARK"
1983,6,59.4,"ARK"
1983,7,63.9,"ARK"
1983,8,52.8,"ARK"
1983,9,39.9,"ARK"
1983,10,23.4,"ARK"
1983,11,11.7,"ARK"
1983,12,-1.1,"ARK"
1984,1,-4.9,"ARK"
1984,2,-13.5,"ARK"
1984,3,22.5,"ARK"
1984,4,31,"ARK"
1984,5,48.5,"ARK"
1984,6,61.4,"ARK"
1984,7,61.1,"ARK"
1984,8,54.2,"ARK"
1984,9,46.4,"ARK"
1984,10,26,"ARK"
1984,11,0.8,"ARK"
1984,12,-1.9,"ARK"
1985,1,14.9,"ARK"
1985,2,-6.6,"ARK"
1985,3,19.3,"ARK"
1985,4,22.1,"ARK"
1985,5,46.5,"ARK"
1985,6,58.3,"ARK"
1985,7,62,"ARK"
1985,8,55.4,"ARK"
1985,9,42.9,"ARK"
1985,10,20.1,"ARK"
1985,11,-2.1,"ARK"
1985,12,8.9,"ARK"
1986,1,0.8,"ARK"
1986,2,8.1,"ARK"
1986,3,8.3,"ARK"
1986,4,24.3,"ARK"
1986,5,46.9,"ARK"
1986,6,60.8,"ARK"
1986,7,NA,"ARK"
1986,8,NA,"ARK"
1986,9,45.9,"ARK"
1986,10,26.8,"ARK"
1986,11,1.2,"ARK"
1986,12,10.2,"ARK"
1987,1,2.6,"ARK"
1987,2,4.7,"ARK"
1987,3,15.7,"ARK"
1987,4,34.6,"ARK"
1987,5,49.3,"ARK"
1987,6,59.6,"ARK"
1987,7,62.3,"ARK"
1987,8,57.5,"ARK"
1987,9,43.8,"ARK"
1987,10,34.5,"ARK"
1987,11,6.7,"ARK"
1987,12,-0.8,"ARK"
1988,1,-2.4,"ARK"
1988,2,4.2,"ARK"
1988,3,19.3,"ARK"
1988,4,32.4,"ARK"
1988,5,51.2,"ARK"
1988,6,60.9,"ARK"
1988,7,64.3,"ARK"
1988,8,58.8,"ARK"
1988,9,44.5,"ARK"
1988,10,18.4,"ARK"
1988,11,-1.8,"ARK"
1988,12,4.4,"ARK"
1989,1,-22.4,"ARK"
1989,2,8.1,"ARK"
1989,3,9.3,"ARK"
1989,4,36.8,"ARK"
1989,5,46.8,"ARK"
1989,6,58,"ARK"
